Time stamp,TMR,RMS,sat,didt,Power,Temp,OP
2024-11-16 20:04:53.455540,-106,102.3,1,12,1023,21.78,20
2024-11-16 20:04:53.457134,-1,102.3,0,105,1023,21.78,20
2024-11-16 20:04:53.458952,115,102.3,1,116,1023,21.78,20
2024-11-16 20:04:53.460757,129,102.3,1,14,1023,21.78,20
2024-11-16 20:04:53.462395,129,102.3,1,0,1023,21.78,20
2024-11-16 20:04:53.463980,109,102.3,1,-20,1023,21.78,20
2024-11-16 20:04:53.465612,-24,102.3,0,-133,1023,21.78,20
2024-11-16 20:04:53.467247,-111,103,1,-87,1023,21.78,20
2024-11-16 20:04:53.468851,-117,103,1,-6,1023,21.78,20
2024-11-16 20:04:53.470617,-116,103,1,1,1023,21.78,20
2024-11-16 20:04:53.472180,-80,103,0,36,1023,21.78,20
2024-11-16 20:04:53.473697,70,103,0,150,1023,21.78,20
2024-11-16 20:04:53.475330,127,103,1,57,1023,21.78,20
2024-11-16 20:04:53.476832,130,103,1,3,1023,21.78,20
2024-11-16 20:04:53.478351,126,103,1,-4,1023,21.78,20
2024-11-16 20:04:53.479899,75,103,0,-51,1023,21.78,20
2024-11-16 20:04:53.481514,-75,103,0,-150,1023,21.78,20
2024-11-16 20:04:53.483130,-116,105.3,1,-41,1023,21.78,20
2024-11-16 20:04:53.484823,-117,105.3,1,-1,1023,21.78,20
2024-11-16 20:04:53.486421,-111,105.3,1,6,1023,21.78,20
2024-11-16 20:04:53.488102,-29,105.3,0,82,1023,21.78,20
2024-11-16 20:04:53.489875,106,105.3,1,135,1023,21.78,20
2024-11-16 20:04:53.491676,129,105.3,1,23,1023,21.78,20
2024-11-16 20:04:53.493394,128,105.3,1,-1,1023,21.78,20
2024-11-16 20:04:53.495006,116,105.3,1,-12,1023,21.78,20
2024-11-16 20:04:53.496600,1,105.3,0,-115,1023,21.78,20
2024-11-16 20:04:53.498304,-106,105.3,1,-107,1023,21.78,20
2024-11-16 20:04:53.499954,-117,104.5,1,-11,1023,21.78,20
2024-11-16 20:04:53.501465,-116,104.5,1,1,1023,21.78,20
2024-11-16 20:04:53.502981,-90,104.5,0,26,1023,21.78,20
2024-11-16 20:04:53.504514,51,104.5,0,141,1023,22.27,20
2024-11-16 20:04:53.506029,125,104.5,1,74,1023,21.78,20
2024-11-16 20:04:53.507675,129,104.5,1,4,1023,21.78,20
2024-11-16 20:04:53.509292,127,104.5,1,-2,1023,21.78,20
2024-11-16 20:04:53.510821,89,104.5,0,-38,1023,21.78,20
2024-11-16 20:05:05.545308,116,85.8,1,12,1023,22.27,12
2024-11-16 20:05:05.548508,107,85.8,1,-9,1023,21.78,12
2024-11-16 20:05:05.550857,59,85.8,0,-48,1023,21.78,12
2024-11-16 20:05:05.553013,-35,85.8,0,-94,1023,21.78,12
2024-11-16 20:05:05.554679,-92,85.8,0,-57,1023,22.27,12
2024-11-16 20:05:05.556256,-104,85.8,1,-12,1023,21.78,12
2024-11-16 20:05:05.557794,-94,85.6,1,10,1023,21.78,12
2024-11-16 20:05:05.559486,-43,85.6,0,51,1023,21.78,12
2024-11-16 20:05:05.561095,56,85.6,0,99,1023,21.78,12
2024-11-16 20:05:05.562698,106,85.6,1,50,1023,21.78,12
2024-11-16 20:05:05.564315,116,85.6,1,10,1023,21.78,12
2024-11-16 20:05:05.565852,106,85.6,1,-10,1023,21.78,12
2024-11-16 20:05:05.567509,53,85.6,0,-53,1023,22.27,12
2024-11-16 20:05:05.569258,-44,85.6,0,-97,1023,21.78,12
2024-11-16 20:05:05.570831,-94,85.6,1,-50,1023,21.78,12
2024-11-16 20:05:05.572518,-104,85.6,1,-10,1023,21.78,12
2024-11-16 20:05:05.574014,-91,86.1,0,13,1023,21.78,12
2024-11-16 20:05:05.575518,-35,86.1,0,56,1023,21.78,12
2024-11-16 20:05:05.577069,62,86.1,0,97,1023,21.78,12
2024-11-16 20:05:05.578650,108,86.1,1,46,1023,21.78,12
2024-11-16 20:05:05.580121,115,86.1,1,7,1023,21.78,12
2024-11-16 20:05:05.581624,103,86.1,1,-12,1023,21.78,12
2024-11-16 20:05:05.583062,44,86.1,0,-59,1023,21.78,12
2024-11-16 20:05:05.584858,-51,86.1,0,-95,1023,21.78,12
2024-11-16 20:05:05.586366,-96,86.1,1,-45,1023,21.78,12
2024-11-16 20:05:05.587880,-104,86.1,1,-8,1023,21.78,12
2024-11-16 20:05:05.589305,-90,85.7,0,14,1023,21.78,12
2024-11-16 20:05:05.590728,-28,85.7,0,62,1023,22.27,12
2024-11-16 20:05:05.592148,66,85.7,0,94,1023,21.78,12
2024-11-16 20:05:05.593600,109,85.7,1,43,1023,21.78,12
2024-11-16 20:05:05.595019,116,85.7,1,7,1023,21.78,12
2024-11-16 20:05:05.596730,101,85.7,1,-15,1023,21.78,12
2024-11-16 20:05:05.598215,39,85.7,0,-62,1023,22.27,12
2024-11-16 20:05:05.599776,-56,85.7,0,-95,1023,21.78,12
2024-11-16 20:05:05.601546,-97,85.7,1,-41,1023,21.78,12
2024-11-16 20:05:05.603218,-104,85.7,1,-7,1023,21.78,12
2024-11-16 20:05:05.604841,-88,85.8,0,16,1023,21.78,12
2024-11-16 20:05:05.606294,-22,85.8,0,66,1023,21.78,12
2024-11-16 20:05:05.607736,70,85.8,0,92,1023,21.78,12
2024-11-16 20:05:05.609211,111,85.8,1,41,1023,21.78,12
2024-11-16 20:05:05.610617,115,85.8,1,4,1023,21.78,12
2024-11-16 20:05:05.612076,98,85.8,1,-17,1023,21.78,12
2024-11-16 20:05:05.613532,34,85.8,0,-64,1023,21.78,12
2024-11-16 20:05:05.615024,-60,85.8,0,-94,1023,21.78,12
2024-11-16 20:05:05.616533,-99,85.8,1,-39,1023,21.78,12
2024-11-16 20:05:05.618293,-104,85.8,1,-5,1023,21.78,12
2024-11-16 20:05:05.619777,-86,85.8,0,18,1023,21.78,12
2024-11-16 20:05:05.621214,-17,85.8,0,69,1023,21.78,12
2024-11-16 20:05:05.622592,74,85.8,0,91,1023,21.78,12
2024-11-16 20:05:05.624044,110,85.8,1,36,1023,21.78,12
2024-11-16 20:05:05.625454,115,85.8,1,5,1023,21.78,12
2024-11-16 20:05:05.627006,97,85.8,1,-18,1023,21.78,12
2024-11-16 20:05:05.628605,30,85.8,0,-67,1023,21.78,12
2024-11-16 20:05:05.630151,-62,85.8,0,-92,1023,21.78,12
2024-11-16 20:05:05.631742,-99,85.8,1,-37,1023,21.78,12
2024-11-16 20:05:05.633371,-103,85.8,1,-4,1023,21.78,12
2024-11-16 20:05:05.635239,-85,85.5,0,18,1023,21.78,12
2024-11-16 20:05:05.636757,-15,85.5,0,70,1023,21.78,12
2024-11-16 20:05:05.638155,78,85.5,0,93,1023,21.78,12
2024-11-16 20:05:05.639653,111,85.5,1,33,1023,21.78,12
2024-11-16 20:05:05.641049,116,85.5,1,5,1023,21.78,12
2024-11-16 20:05:05.642520,96,85.5,1,-20,1023,21.78,12
2024-11-16 20:05:05.643990,25,85.5,0,-71,1023,21.78,12
2024-11-16 20:05:05.645487,-65,85.5,0,-90,1023,21.78,12
2024-11-16 20:05:05.646958,-99,85.5,1,-34,1023,21.78,12
2024-11-16 20:05:05.648450,-104,85.5,1,-5,1023,21.78,12
2024-11-16 20:05:05.649867,-83,86,0,21,1023,21.78,12
2024-11-16 20:05:05.651559,-10,86,0,73,1023,21.78,12
2024-11-16 20:05:05.652954,80,86,0,90,1023,21.78,12
2024-11-16 20:05:05.654375,112,86,1,32,1023,21.78,12
2024-11-16 20:05:05.655771,115,86,1,3,1023,21.78,12
2024-11-16 20:05:05.657224,94,86,1,-21,1023,21.78,12
2024-11-16 20:05:05.658831,21,86,0,-73,1023,21.78,12
2024-11-16 20:05:05.660419,-67,86,0,-88,1023,22.27,12
2024-11-16 20:05:05.661999,-101,86,1,-34,1023,21.78,12
2024-11-16 20:05:05.663575,-103,86,1,-2,1023,21.78,12
2024-11-16 20:05:05.665159,-79,85.9,0,24,1023,21.78,12
2024-11-16 20:05:05.666717,-3,85.9,0,76,1023,21.78,12
2024-11-16 20:05:05.668389,83,85.9,0,86,1023,20.8,12
2024-11-16 20:05:05.669846,114,85.9,1,31,1023,21.78,12
2024-11-16 20:05:05.671263,114,85.9,1,0,1023,21.78,12
2024-11-16 20:05:05.672723,92,85.9,0,-22,1023,21.78,12
2024-11-16 20:05:05.674154,14,85.9,0,-78,1023,21.78,12
2024-11-16 20:05:05.675673,-72,85.9,0,-86,1023,21.78,12
2024-11-16 20:05:05.677187,-101,85.9,1,-29,1023,21.78,12
2024-11-16 20:05:05.678649,-102,85.9,1,-1,1023,21.78,12
2024-11-16 20:05:05.680086,-76,85.8,0,26,1023,21.78,12
2024-11-16 20:05:05.681395,4,85.8,0,80,1023,22.27,12
2024-11-16 20:05:05.682752,87,85.8,0,83,1023,21.78,12
2024-11-16 20:05:05.684321,114,85.8,1,27,1023,21.78,12
2024-11-16 20:05:05.685798,114,85.8,1,0,1023,21.78,12
2024-11-16 20:05:05.687232,89,85.8,0,-25,1023,21.78,12
2024-11-16 20:05:05.688646,7,85.8,0,-82,1023,21.78,12
2024-11-16 20:05:05.690275,-75,85.8,0,-82,1023,21.78,12
2024-11-16 20:05:05.691950,-102,85.8,1,-27,1023,21.78,12
2024-11-16 20:05:05.693408,-102,85.8,1,0,1023,21.78,12
2024-11-16 20:05:05.694927,-74,85.9,0,28,1023,21.78,12
2024-11-16 20:05:05.696475,10,85.9,0,84,1023,21.78,12
2024-11-16 20:05:05.698023,89,85.9,0,79,1023,21.78,12
2024-11-16 20:05:05.699606,113,85.9,1,24,1023,21.78,12
2024-11-16 20:05:17.740101,-105,104.2,1,12,1023,21.78,19
2024-11-16 20:05:17.744002,0,104.2,0,105,1023,21.78,19
2024-11-16 20:05:17.747436,112,104.2,1,112,1023,21.78,19
2024-11-16 20:05:17.749458,128,104.2,1,16,1023,21.78,19
2024-11-16 20:05:17.751576,128,104.2,1,0,1023,21.78,19
2024-11-16 20:05:17.753253,108,104.2,1,-20,1023,21.78,19
2024-11-16 20:05:17.754959,-22,104.2,0,-130,1023,21.78,19
2024-11-16 20:05:17.756720,-109,104.2,1,-87,1023,21.78,19
2024-11-16 20:05:17.758348,-116,104.2,1,-7,1023,21.78,19
2024-11-16 20:05:17.759896,-114,103.7,1,2,1023,21.78,19
2024-11-16 20:05:17.761498,-76,103.7,0,38,1023,21.78,19
2024-11-16 20:05:17.762988,66,103.7,0,142,1023,21.78,19
2024-11-16 20:05:17.764554,124,103.7,1,58,1023,21.78,19
2024-11-16 20:05:17.766083,129,103.7,1,5,1023,21.78,19
2024-11-16 20:05:17.767663,125,103.7,1,-4,1023,21.78,19
2024-11-16 20:05:17.769192,72,103.7,0,-53,1023,21.78,19
2024-11-16 20:05:17.770816,-74,103.7,0,-146,1023,21.78,19
2024-11-16 20:05:17.772607,-114,103.7,1,-40,1023,21.78,19
2024-11-16 20:05:17.774185,-117,103.7,1,-3,1023,21.78,19
2024-11-16 20:05:17.775699,-109,104,1,8,1023,21.78,19
2024-11-16 20:05:17.777233,-27,104,0,82,1023,21.78,19
2024-11-16 20:05:17.778784,104,104,1,131,1023,21.78,19
2024-11-16 20:05:17.780318,129,104,1,25,1023,21.78,19
2024-11-16 20:05:17.781751,129,104,1,0,1023,21.78,19
2024-11-16 20:05:17.783309,115,104,1,-14,1023,21.78,19
2024-11-16 20:05:17.784803,8,104,0,-107,1023,22.27,19
2024-11-16 20:05:17.786435,-102,104,1,-110,1023,21.78,19
2024-11-16 20:05:17.788030,-116,104,1,-14,1023,21.78,19
2024-11-16 20:05:17.789552,-116,104,1,0,1023,21.78,19
2024-11-16 20:05:17.791196,-90,103.6,0,26,1023,21.78,19
2024-11-16 20:05:17.792820,44,103.6,0,134,1023,21.78,19
2024-11-16 20:05:17.794348,123,103.6,1,79,1023,21.78,19
2024-11-16 20:05:17.795889,129,103.6,1,6,1023,22.27,19
2024-11-16 20:05:17.797499,127,103.6,1,-2,1023,21.78,19
2024-11-16 20:05:17.799165,88,103.6,0,-39,1023,21.78,19
2024-11-16 20:05:17.800840,-56,103.6,0,-144,1023,21.78,19
2024-11-16 20:05:17.802426,-113,103.6,1,-57,1023,21.78,19
2024-11-16 20:05:17.804005,-117,103.6,1,-4,1023,21.78,19
2024-11-16 20:05:17.805491,-110,103.6,1,7,1023,21.78,19
2024-11-16 20:05:17.806964,-49,103.6,0,61,1023,21.78,19
2024-11-16 20:05:17.808456,92,103.6,0,141,1023,21.78,19
2024-11-16 20:05:17.809925,128,103.6,1,36,1023,21.78,19
2024-11-16 20:05:17.811401,128,103.6,1,0,1023,21.78,19
2024-11-16 20:05:17.812893,121,103.6,1,-7,1023,21.78,19
2024-11-16 20:05:17.814387,39,103.6,0,-82,1023,21.78,19
2024-11-16 20:05:17.815973,-93,103.6,0,-132,1023,21.78,19
2024-11-16 20:05:17.817552,-114,103.6,1,-21,1023,21.78,19
2024-11-16 20:05:17.819070,-117,103.6,1,-3,1023,21.78,19
2024-11-16 20:05:17.820689,-102,103.6,1,15,1023,21.78,19
2024-11-16 20:05:17.822307,17,102.7,0,119,1023,21.78,19
2024-11-16 20:05:17.823950,117,102.7,1,100,1023,21.78,19
2024-11-16 20:05:17.825492,129,102.7,1,12,1023,21.78,19
2024-11-16 20:05:17.827069,127,102.7,1,-2,1023,21.78,19
2024-11-16 20:05:17.828733,99,102.7,1,-28,1023,21.78,19
2024-11-16 20:05:17.830508,-38,102.7,0,-137,1023,21.78,19
2024-11-16 20:05:17.832188,-111,102.7,1,-73,1023,21.78,19
2024-11-16 20:05:17.833732,-117,102.7,1,-6,1023,21.78,19
2024-11-16 20:05:17.835234,-113,102.7,1,4,1023,21.78,19
2024-11-16 20:05:17.836740,-69,102.7,0,44,1023,21.78,19
2024-11-16 20:05:17.838211,80,100.8,0,149,1023,21.78,19
2024-11-16 20:05:17.839730,126,100.8,1,46,1023,21.78,19
2024-11-16 20:05:17.841152,129,100.8,1,3,1023,21.78,19
2024-11-16 20:05:17.842646,124,100.8,1,-5,1023,21.78,19
2024-11-16 20:05:17.844175,57,100.8,0,-67,1023,21.78,19
2024-11-16 20:05:17.845785,-84,100.8,0,-141,1023,21.78,19
2024-11-16 20:05:17.847448,-116,100.8,1,-32,1023,21.78,19
2024-11-16 20:05:17.848983,-117,100.8,1,-1,1023,21.78,19
2024-11-16 20:05:17.850497,-104,100.8,1,13,1023,21.78,19
2024-11-16 20:05:17.852034,-10,100.8,0,94,1023,21.78,19
2024-11-16 20:05:17.853706,112,101.3,1,122,1023,21.78,19
2024-11-16 20:05:17.855238,128,101.3,1,16,1023,21.78,19
2024-11-16 20:05:17.856759,129,101.3,1,1,1023,21.78,19
2024-11-16 20:05:17.858387,109,101.3,1,-20,1023,21.78,19
2024-11-16 20:05:17.860205,-20,101.3,0,-129,1023,21.78,19
2024-11-16 20:05:17.862003,-109,101.3,1,-89,1023,21.78,19
2024-11-16 20:05:17.863633,-117,101.3,1,-8,1023,21.78,19
2024-11-16 20:05:17.865113,-116,101.3,1,1,1023,21.78,19
2024-11-16 20:05:17.866615,-80,101.3,0,36,1023,21.78,19
2024-11-16 20:05:17.868129,60,101.3,0,140,1023,21.78,19
2024-11-16 20:05:17.869616,125,103.4,1,65,1023,21.78,19
2024-11-16 20:05:17.871038,129,103.4,1,4,1023,21.78,19
2024-11-16 20:05:17.872525,125,103.4,1,-4,1023,21.78,19
2024-11-16 20:05:17.874008,72,103.4,0,-53,1023,21.78,19
2024-11-16 20:05:17.875597,-74,103.4,0,-146,1023,21.78,19
2024-11-16 20:05:17.877186,-115,103.4,1,-41,1023,21.78,19
2024-11-16 20:05:17.878760,-117,103.4,1,-2,1023,21.78,19
2024-11-16 20:05:17.880295,-110,103.4,1,7,1023,21.78,19
2024-11-16 20:05:17.881778,-33,103.4,0,77,1023,21.78,19
2024-11-16 20:05:17.883366,101,103.4,1,134,1023,21.78,19
2024-11-16 20:05:17.884977,129,104.3,1,28,1023,21.78,19
2024-11-16 20:05:17.886458,129,104.3,1,0,1023,21.78,19
2024-11-16 20:05:17.888141,116,104.3,1,-13,1023,21.78,19
2024-11-16 20:05:17.889686,4,104.3,0,-112,1023,21.78,19
2024-11-16 20:05:17.891527,-103,104.3,1,-107,1023,21.78,19
2024-11-16 20:05:17.893269,-116,104.3,1,-13,1023,21.78,19
2024-11-16 20:05:17.894792,-116,104.3,1,0,1023,21.78,19
2024-11-16 20:05:17.896333,-89,104.3,0,27,1023,21.78,19
2024-11-16 20:05:17.897810,43,104.3,0,132,1023,21.78,19
2024-11-16 20:05:17.899324,122,104.3,1,79,1023,21.78,19
2024-11-16 20:05:17.900735,129,104.4,1,7,1023,21.78,19
2024-11-16 20:05:29.940356,-100,89.9,1,8,1023,21.78,13
2024-11-16 20:05:29.945477,-55,89.9,0,45,1023,21.78,13
2024-11-16 20:05:29.948077,47,89.9,0,102,1023,21.78,13
2024-11-16 20:05:29.950153,107,89.9,1,60,1023,21.78,13
2024-11-16 20:05:29.951903,120,89.9,1,13,1023,21.78,13
2024-11-16 20:05:29.953487,111,89.7,1,-9,1023,21.78,13
2024-11-16 20:05:29.955057,63,89.7,0,-48,1023,21.78,13
2024-11-16 20:05:29.956970,-39,89.7,0,-102,1023,21.78,13
2024-11-16 20:05:29.958499,-96,89.7,1,-57,1023,21.78,13
2024-11-16 20:05:29.960264,-108,89.7,1,-12,1023,21.78,13
2024-11-16 20:05:29.961695,-99,89.7,1,9,1023,21.78,13
2024-11-16 20:05:29.963157,-48,89.7,0,51,1023,21.78,13
2024-11-16 20:05:29.964718,55,89.7,0,103,1023,21.78,13
2024-11-16 20:05:29.966172,110,89.7,1,55,1023,21.78,13
2024-11-16 20:05:29.967584,119,89.7,1,9,1023,21.78,13
2024-11-16 20:05:29.969193,109,89.5,1,-10,1023,22.27,13
2024-11-16 20:05:29.970958,56,89.5,0,-53,1023,21.78,13
2024-11-16 20:05:29.972591,-48,89.5,0,-104,1023,21.78,13
2024-11-16 20:05:29.974107,-99,89.5,1,-51,1023,21.78,13
2024-11-16 20:05:29.975860,-110,89.5,1,-11,1023,21.78,13
2024-11-16 20:05:29.977297,-97,89.5,1,13,1023,21.78,13
2024-11-16 20:05:29.978708,-41,89.5,0,56,1023,21.78,13
2024-11-16 20:05:29.980146,62,89.5,0,103,1023,21.78,13
2024-11-16 20:05:29.981555,111,89.5,1,49,1023,21.78,13
2024-11-16 20:05:29.982923,119,89.5,1,8,1023,21.78,13
2024-11-16 20:05:29.984413,108,89.8,1,-11,1023,21.78,13
2024-11-16 20:05:29.985854,50,89.8,0,-58,1023,21.78,13
2024-11-16 20:05:29.987701,-54,89.8,0,-104,1023,21.78,13
2024-11-16 20:05:29.989357,-101,89.8,1,-47,1023,21.78,13
2024-11-16 20:05:29.990995,-107,89.8,1,-6,1023,21.78,13
2024-11-16 20:05:29.992532,-95,89.8,1,12,1023,21.78,13
2024-11-16 20:05:29.994104,-34,89.8,0,61,1023,21.78,13
2024-11-16 20:05:29.995745,68,89.8,0,102,1023,21.78,13
2024-11-16 20:05:29.997249,113,89.8,1,45,1023,21.78,13
2024-11-16 20:05:29.998627,120,89.8,1,7,1023,21.78,13
2024-11-16 20:05:30.000336,105,89.8,1,-15,1023,21.78,13
2024-11-16 20:05:30.001777,42,89.8,0,-63,1023,21.78,13
2024-11-16 20:05:30.003447,-59,89.8,0,-101,1023,21.78,13
2024-11-16 20:05:30.005052,-102,89.8,1,-43,1023,21.78,13
2024-11-16 20:05:30.006531,-107,89.8,1,-5,1023,21.78,13
2024-11-16 20:05:30.008010,-93,89.8,0,14,1023,21.78,13
2024-11-16 20:05:30.009453,-27,89.8,0,66,1023,21.78,13
2024-11-16 20:05:30.010873,74,89.8,0,101,1023,21.78,13
2024-11-16 20:05:30.012329,114,89.8,1,40,1023,21.78,13
2024-11-16 20:05:30.013698,119,89.8,1,5,1023,21.78,13
2024-11-16 20:05:30.015192,104,89.5,1,-15,1023,22.27,13
2024-11-16 20:05:30.016623,35,89.5,0,-69,1023,21.78,13
2024-11-16 20:05:30.018236,-64,89.5,0,-99,1023,21.78,13
2024-11-16 20:05:30.019928,-103,89.5,1,-39,1023,21.78,13
2024-11-16 20:05:30.021500,-106,89.5,1,-3,1023,21.78,13
2024-11-16 20:05:30.023004,-91,89.5,0,15,1023,21.78,13
2024-11-16 20:05:30.024538,-21,89.5,0,70,1023,21.78,13
2024-11-16 20:05:30.026131,78,89.5,0,99,1023,21.78,13
2024-11-16 20:05:30.027638,114,89.5,1,36,1023,21.78,13
2024-11-16 20:05:30.029056,119,89.5,1,5,1023,21.78,13
2024-11-16 20:05:30.030787,101,89.4,1,-18,1023,22.27,13
2024-11-16 20:05:30.032266,29,89.4,0,-72,1023,21.78,13
2024-11-16 20:05:30.033740,-68,89.4,0,-97,1023,21.78,13
2024-11-16 20:05:30.035290,-104,89.4,1,-36,1023,22.27,13
2024-11-16 20:05:30.036919,-107,89.4,1,-3,1023,21.78,13
2024-11-16 20:05:30.038387,-89,89.4,0,18,1023,21.78,13
2024-11-16 20:05:30.039875,-15,89.4,0,74,1023,21.78,13
2024-11-16 20:05:30.041245,82,89.4,0,97,1023,21.78,13
2024-11-16 20:05:30.042676,115,89.4,1,33,1023,21.78,13
2024-11-16 20:05:30.044062,119,89.4,1,4,1023,21.78,13
2024-11-16 20:05:30.045527,100,89.5,1,-19,1023,21.78,13
2024-11-16 20:05:30.046939,22,89.5,0,-78,1023,21.78,13
2024-11-16 20:05:30.048506,-72,89.5,0,-94,1023,21.78,13
2024-11-16 20:05:30.050131,-105,89.5,1,-33,1023,21.78,13
2024-11-16 20:05:30.051718,-106,89.5,1,-1,1023,21.78,13
2024-11-16 20:05:30.053212,-88,89.5,0,18,1023,21.78,13
2024-11-16 20:05:30.054668,-8,89.5,0,80,1023,21.78,13
2024-11-16 20:05:30.056212,86,89.5,0,94,1023,21.78,13
2024-11-16 20:05:30.057885,115,89.5,1,29,1023,21.78,13
2024-11-16 20:05:30.059348,119,89.5,1,4,1023,21.78,13
2024-11-16 20:05:30.060762,97,89.7,1,-22,1023,22.27,13
2024-11-16 20:05:30.062394,17,89.7,0,-80,1023,21.78,13
2024-11-16 20:05:30.063922,-75,89.7,0,-92,1023,21.78,13
2024-11-16 20:05:30.065452,-105,89.7,1,-30,1023,21.78,13
2024-11-16 20:05:30.066913,-107,89.7,1,-2,1023,21.78,13
2024-11-16 20:05:30.068358,-84,89.7,0,23,1023,21.78,13
2024-11-16 20:05:30.069716,-2,89.7,0,82,1023,21.78,13
2024-11-16 20:05:30.071215,88,89.7,0,90,1023,21.78,13
2024-11-16 20:05:30.072671,118,89.7,1,30,1023,21.78,13
2024-11-16 20:05:30.074034,118,89.7,1,0,1023,21.78,13
2024-11-16 20:05:30.075502,95,89.7,1,-23,1023,21.78,13
2024-11-16 20:05:30.076908,13,89.7,0,-82,1023,21.78,13
2024-11-16 20:05:30.078369,-78,89.7,0,-91,1023,21.78,13
2024-11-16 20:05:30.079957,-105,89.7,1,-27,1023,21.78,13
2024-11-16 20:05:30.081620,-106,89.7,1,-1,1023,22.27,13
2024-11-16 20:05:30.083138,-83,89.7,0,23,1023,21.78,13
2024-11-16 20:05:30.084563,3,89.7,0,86,1023,21.78,13
2024-11-16 20:05:30.086020,90,89.7,0,87,1023,21.78,13
2024-11-16 20:05:30.087646,118,89.7,1,28,1023,21.78,13
2024-11-16 20:05:30.089224,118,89.7,1,0,1023,21.78,13
2024-11-16 20:05:30.090705,93,89.7,0,-25,1023,21.78,13
2024-11-16 20:05:30.092138,8,89.7,0,-85,1023,21.78,13
2024-11-16 20:05:30.093819,-80,89.7,0,-88,1023,21.78,13
2024-11-16 20:05:30.095401,-106,89.7,1,-26,1023,21.78,13
2024-11-16 20:05:30.096827,-106,89.7,1,0,1023,21.78,13
2024-11-16 20:05:42.140413,14,27.3,0,15,1023,21.78,3
2024-11-16 20:05:42.145393,9,27.3,0,23,1023,21.78,3
2024-11-16 20:05:42.148028,31,27.3,0,22,1023,21.78,3
2024-11-16 20:05:42.149992,43,27.3,0,12,1023,21.78,3
2024-11-16 20:05:42.151765,40,27.3,0,-3,1023,21.78,3
2024-11-16 20:05:42.153424,25,27.3,0,-15,1023,21.78,3
2024-11-16 20:05:42.155068,2,27.3,0,-23,1023,21.78,3
2024-11-16 20:05:42.156927,-20,27.3,0,-22,1023,21.78,3
2024-11-16 20:05:42.158492,-30,27.3,0,-10,1023,21.78,3
2024-11-16 20:05:42.160115,-29,27.3,0,1,1023,21.78,3
2024-11-16 20:05:42.161641,-14,27.3,0,15,1023,21.78,3
2024-11-16 20:05:42.163220,10,27.3,0,24,1023,22.27,3
2024-11-16 20:05:42.164709,31,27.3,0,21,1023,21.78,3
2024-11-16 20:05:42.166111,42,27.3,0,11,1023,21.78,3
2024-11-16 20:05:42.167549,41,27.3,0,-1,1023,21.78,3
2024-11-16 20:05:42.168981,25,27.3,0,-16,1023,21.78,3
2024-11-16 20:05:42.170475,2,27.3,0,-23,1023,21.78,3
2024-11-16 20:05:42.172306,-20,27.3,0,-22,1023,21.78,3
2024-11-16 20:05:42.173835,-32,27.3,0,-12,1023,21.78,3
2024-11-16 20:05:42.175217,-28,27.3,0,4,1023,21.78,3
2024-11-16 20:05:42.176908,-14,27.3,0,14,1023,21.78,3
2024-11-16 20:05:42.178309,11,27.3,0,25,1023,21.78,3
2024-11-16 20:05:42.179876,32,27.3,0,21,1023,21.78,3
2024-11-16 20:05:42.181291,43,27.6,0,11,1023,22.27,3
2024-11-16 20:05:42.182679,39,27.6,0,-4,1023,21.78,3
2024-11-16 20:05:42.184139,25,27.6,0,-14,1023,21.78,3
2024-11-16 20:05:42.185563,-1,27.6,0,-26,1023,21.78,3
2024-11-16 20:05:42.187112,-20,27.6,0,-19,1023,21.78,3
2024-11-16 20:05:42.188795,-31,27.6,0,-11,1023,21.78,3
2024-11-16 20:05:42.190353,-29,27.6,0,2,1023,21.78,3
2024-11-16 20:05:42.191919,-13,27.6,0,16,1023,21.78,3
2024-11-16 20:05:42.193339,10,27.6,0,23,1023,21.78,3
2024-11-16 20:05:42.194795,32,27.6,0,22,1023,21.78,3
2024-11-16 20:05:42.196352,43,27.4,0,11,1023,21.78,3
2024-11-16 20:05:42.197964,40,27.4,0,-3,1023,21.78,3
2024-11-16 20:05:42.199472,24,27.4,0,-16,1023,21.78,3
2024-11-16 20:05:42.200933,1,27.4,0,-23,1023,21.78,3
2024-11-16 20:05:42.202666,-21,27.4,0,-22,1023,21.78,3
2024-11-16 20:05:42.204217,-31,27.4,0,-10,1023,20.8,3
2024-11-16 20:05:42.205597,-30,27.4,0,1,1023,21.78,3
2024-11-16 20:05:42.207054,-12,27.4,0,18,1023,21.78,3
2024-11-16 20:05:42.208457,11,27.4,0,23,1023,21.78,3
2024-11-16 20:05:42.209857,32,27.4,0,21,1023,21.78,3
2024-11-16 20:05:42.211227,42,27.6,0,10,1023,21.78,3
2024-11-16 20:05:42.212609,40,27.6,0,-2,1023,21.78,3
2024-11-16 20:05:42.214201,24,27.6,0,-16,1023,21.78,3
2024-11-16 20:05:42.215651,0,27.6,0,-24,1023,21.78,3
2024-11-16 20:05:42.217122,-21,27.6,0,-21,1023,21.78,3
2024-11-16 20:05:42.218614,-33,27.6,0,-12,1023,21.78,3
2024-11-16 20:05:42.220069,-28,27.6,0,5,1023,21.78,3
2024-11-16 20:05:42.221675,-12,27.6,0,16,1023,21.78,3
2024-11-16 20:05:42.223147,12,27.6,0,24,1023,21.78,3
2024-11-16 20:05:42.224588,32,27.6,0,20,1023,21.78,3
2024-11-16 20:05:42.226036,42,27.5,0,10,1023,21.78,3
2024-11-16 20:05:42.227628,39,27.5,0,-3,1023,21.78,3
